AverageTemperature,AverageTemperatureUncertainty,City,Year,Month,Day
20.746,1.209,Acuña,1854,10,1
12.655,1.272,Acuña,1854,11,1
7.536,3.29,Acuña,1854,12,1
8.499,3.737,Acuña,1855,1,1
9.463,2.081,Acuña,1855,2,1
13.501,2.375,Acuña,1855,3,1
20.77,1.694,Acuña,1855,4,1
26.162,1.522,Acuña,1855,5,1
27.043,1.973,Acuña,1855,6,1
27.815,1.641,Acuña,1855,7,1
27.372,0.904,Acuña,1855,8,1
24.409,2.114,Acuña,1855,9,1
17.653,2.037,Acuña,1855,10,1
13.223,1.66,Acuña,1855,11,1
8.428,3.196,Acuña,1855,12,1
3.842,1.961,Acuña,1856,1,1
9.216,1.467,Acuña,1856,2,1
14.267,1.643,Acuña,1856,3,1
21.345,1.57,Acuña,1856,4,1
24.75,1.235,Acuña,1856,5,1
29.6,1.486,Acuña,1856,6,1
29.53,1.65,Acuña,1856,7,1
30.305,1.813,Acuña,1856,8,1
24.127,2.277,Acuña,1856,9,1
18.594,1.095,Acuña,1856,10,1
11.089,1.851,Acuña,1856,11,1
6.83,1.93,Acuña,1856,12,1
6.68,2.202,Acuña,1857,1,1
13.841,0.929,Acuña,1857,2,1
15.683,1.919,Acuña,1857,3,1
16.658,2.467,Acuña,1857,4,1
23.627,1.733,Acuña,1857,5,1
28.325,2.004,Acuña,1857,6,1
29.539,1.058,Acuña,1857,7,1
29.068,1.181,Acuña,1857,8,1
24.078,0.756,Acuña,1857,9,1
17.958,1.5,Acuña,1857,10,1
13.178,0.967,Acuña,1857,11,1
9.543,1.364,Acuña,1857,12,1
9.904,2.356,Acuña,1858,1,1
10.457,0.859,Acuña,1858,2,1
16.702,1.918,Acuña,1858,3,1
20.87,1.943,Acuña,1858,4,1
24.832,3.117,Acuña,1858,5,1
26.597,1.732,Acuña,1858,6,1
29.494,3.029,Acuña,1858,7,1
28.432,2.132,Acuña,1858,8,1
24.528,1.329,Acuña,1858,9,1
21.439,2.096,Acuña,1858,10,1
11.243,2.503,Acuña,1858,11,1
9.302,2.029,Acuña,1858,12,1
8.616,3.443,Acuña,1859,1,1
13.847,1.659,Acuña,1859,2,1
16.509,3.008,Acuña,1859,3,1
20.033,1.667,Acuña,1859,4,1
26.235,1.482,Acuña,1859,5,1
29.153,1.067,Acuña,1859,6,1
28.76,2.075,Acuña,1859,7,1
29.417,1.148,Acuña,1859,8,1
24.089,0.919,Acuña,1859,9,1
18.141,1.296,Acuña,1859,10,1
14.995,3.042,Acuña,1859,11,1
4.927,1.811,Acuña,1859,12,1
8.182,1.309,Acuña,1860,1,1
9.901,1.271,Acuña,1860,2,1
15.767,2.152,Acuña,1860,3,1
20.613,2.073,Acuña,1860,4,1
25.752,4.492,Acuña,1860,5,1
29.203,1.506,Acuña,1860,6,1
30.337,1.534,Acuña,1860,7,1
27.786,1.547,Acuña,1860,8,1
24.633,0.38,Acuña,1860,9,1
19.443,1.297,Acuña,1860,10,1
11.574,2.239,Acuña,1860,11,1
8.104,1.805,Acuña,1860,12,1
6.959,1.316,Acuña,1861,1,1
10.546,1.276,Acuña,1861,2,1
15.622,1.037,Acuña,1861,3,1
20.585,1.913,Acuña,1861,4,1
24.491,2.666,Acuña,1861,5,1
29.492,1.261,Acuña,1861,6,1
29.796,1.329,Acuña,1861,7,1
28.436,1.473,Acuña,1861,8,1
25.834,2.484,Acuña,1861,9,1
19.331,1.415,Acuña,1861,10,1
15.455,1.638,Acuña,1861,11,1
11.825,2.295,Acuña,1861,12,1
10.673,3.591,Acuña,1862,1,1
10.484,2.202,Acuña,1862,2,1
15.056,1.665,Acuña,1862,3,1
19.891,1.347,Acuña,1862,4,1
24.678,1.841,Acuña,1862,5,1
28.023,1.61,Acuña,1862,6,1
29.916,1.318,Acuña,1862,7,1
29.322,1.375,Acuña,1862,8,1
25.625,1.689,Acuña,1862,9,1
19.423,1.939,Acuña,1862,10,1
13.65,1.374,Acuña,1862,11,1
9.74,1.95,Acuña,1862,12,1
8.764,2.356,Acuña,1863,1,1
11.326,2.292,Acuña,1863,2,1
17.523,1.814,Acuña,1863,3,1
21.428,1.267,Acuña,1863,4,1
23.751,2.685,Acuña,1863,5,1
27.54,1.347,Acuña,1863,6,1
28.821,1.256,Acuña,1863,7,1
28.652,1.422,Acuña,1863,8,1
26.469,2.099,Acuña,1863,9,1
18.572,1.458,Acuña,1863,10,1
12.577,1.299,Acuña,1863,11,1
7.687,1.306,Acuña,1863,12,1
7.057,1.92,Acuña,1864,1,1
11.487,1.647,Acuña,1864,2,1
14.0,1.868,Acuña,1864,3,1
19.324,1.381,Acuña,1864,4,1
24.382,1.312,Acuña,1864,5,1
27.951,2.494,Acuña,1864,6,1
28.976,2.295,Acuña,1864,7,1
28.939,1.546,Acuña,1864,8,1
26.772,1.412,Acuña,1864,9,1
17.86,1.245,Acuña,1864,10,1
12.515,1.481,Acuña,1864,11,1
9.625,2.072,Acuña,1864,12,1
8.005,1.478,Acuña,1865,1,1
11.505,1.67,Acuña,1865,2,1
15.165,1.522,Acuña,1865,3,1
19.528,1.323,Acuña,1865,4,1
24.935,1.337,Acuña,1865,5,1
28.356,1.104,Acuña,1865,6,1
28.653,1.588,Acuña,1865,7,1
28.89,1.168,Acuña,1865,8,1
26.241,1.202,Acuña,1865,9,1
18.832,2.188,Acuña,1865,10,1
13.688,1.465,Acuña,1865,11,1
8.05,3.167,Acuña,1865,12,1
9.34,1.766,Acuña,1866,1,1
10.819,2.198,Acuña,1866,2,1
16.382,1.552,Acuña,1866,3,1
20.925,1.574,Acuña,1866,4,1
23.857,1.358,Acuña,1866,5,1
26.991,1.394,Acuña,1866,6,1
28.945,1.359,Acuña,1866,7,1
28.93,1.526,Acuña,1866,8,1
25.121,1.312,Acuña,1866,9,1
19.729,1.138,Acuña,1866,10,1
13.339,1.184,Acuña,1866,11,1
8.727,1.175,Acuña,1866,12,1
9.033,1.776,Acuña,1867,1,1
12.373,1.906,Acuña,1867,2,1
14.529,2.411,Acuña,1867,3,1
20.867,1.185,Acuña,1867,4,1
24.312,1.59,Acuña,1867,5,1
28.592,1.175,Acuña,1867,6,1
29.209,1.52,Acuña,1867,7,1
29.164,1.371,Acuña,1867,8,1
27.149,1.041,Acuña,1867,9,1
20.829,1.772,Acuña,1867,10,1
14.784,1.859,Acuña,1867,11,1
13.406,2.641,Acuña,1867,12,1
8.717,1.385,Acuña,1868,1,1
11.851,1.66,Acuña,1868,2,1
17.281,1.347,Acuña,1868,3,1
20.243,1.07,Acuña,1868,4,1
24.229,1.354,Acuña,1868,5,1
28.803,0.875,Acuña,1868,6,1
28.578,1.14,Acuña,1868,7,1
27.922,1.081,Acuña,1868,8,1
25.335,1.3,Acuña,1868,9,1
19.704,1.47,Acuña,1868,10,1
11.79,1.246,Acuña,1868,11,1
7.732,1.906,Acuña,1868,12,1
7.944,2.005,Acuña,1869,1,1
10.693,1.75,Acuña,1869,2,1
15.624,1.402,Acuña,1869,3,1
19.318,2.009,Acuña,1869,4,1
23.414,1.208,Acuña,1869,5,1
26.709,1.415,Acuña,1869,6,1
28.929,1.32,Acuña,1869,7,1
28.906,1.789,Acuña,1869,8,1
25.332,1.663,Acuña,1869,9,1
17.612,1.825,Acuña,1869,10,1
14.739,3.288,Acuña,1869,11,1
7.086,1.571,Acuña,1869,12,1
9.609,3.199,Acuña,1870,1,1
12.801,2.688,Acuña,1870,2,1
15.948,2.143,Acuña,1870,3,1
20.566,1.6,Acuña,1870,4,1
25.707,2.486,Acuña,1870,5,1
27.769,2.076,Acuña,1870,6,1
28.941,1.639,Acuña,1870,7,1
27.923,1.26,Acuña,1870,8,1
26.077,1.938,Acuña,1870,9,1
19.946,2.209,Acuña,1870,10,1
14.333,2.18,Acuña,1870,11,1
7.025,2.646,Acuña,1870,12,1
8.913,2.021,Acuña,1871,1,1
12.159,2.441,Acuña,1871,2,1
15.818,1.854,Acuña,1871,3,1
20.27,1.13,Acuña,1871,4,1
23.992,1.622,Acuña,1871,5,1
28.272,0.872,Acuña,1871,6,1
29.698,1.87,Acuña,1871,7,1
30.208,1.289,Acuña,1871,8,1
25.809,1.975,Acuña,1871,9,1
19.197,0.947,Acuña,1871,10,1
13.132,1.831,Acuña,1871,11,1
9.795,1.553,Acuña,1871,12,1
6.032,2.246,Acuña,1872,1,1
11.962,1.56,Acuña,1872,2,1
15.862,1.976,Acuña,1872,3,1
20.98,1.86,Acuña,1872,4,1
26.073,1.977,Acuña,1872,5,1
28.361,1.49,Acuña,1872,6,1
28.754,0.982,Acuña,1872,7,1
28.37,1.383,Acuña,1872,8,1
25.873,1.102,Acuña,1872,9,1
18.919,0.836,Acuña,1872,10,1
10.351,1.111,Acuña,1872,11,1
7.757,1.775,Acuña,1872,12,1
6.76,1.346,Acuña,1873,1,1
11.93,1.572,Acuña,1873,2,1
16.733,1.113,Acuña,1873,3,1
18.576,1.555,Acuña,1873,4,1
24.653,0.663,Acuña,1873,5,1
26.597,1.936,Acuña,1873,6,1
28.389,1.468,Acuña,1873,7,1
27.971,1.755,Acuña,1873,8,1
25.184,2.18,Acuña,1873,9,1
19.348,1.615,Acuña,1873,10,1
12.832,1.17,Acuña,1873,11,1
10.019,0.742,Acuña,1873,12,1
9.279,1.565,Acuña,1874,1,1
12.007,1.804,Acuña,1874,2,1
16.711,1.696,Acuña,1874,3,1
17.601,1.203,Acuña,1874,4,1
24.338,1.228,Acuña,1874,5,1
27.792,1.721,Acuña,1874,6,1
28.954,0.753,Acuña,1874,7,1
30.484,0.973,Acuña,1874,8,1
24.379,0.752,Acuña,1874,9,1
20.162,0.946,Acuña,1874,10,1
14.925,1.358,Acuña,1874,11,1
9.842,0.79,Acuña,1874,12,1
5.619,0.763,Acuña,1875,1,1
11.117,1.091,Acuña,1875,2,1
15.118,0.915,Acuña,1875,3,1
19.04,1.285,Acuña,1875,4,1
24.744,0.699,Acuña,1875,5,1
28.454,0.994,Acuña,1875,6,1
28.771,0.974,Acuña,1875,7,1
27.987,0.867,Acuña,1875,8,1
24.044,1.049,Acuña,1875,9,1
19.359,0.695,Acuña,1875,10,1
14.189,0.85,Acuña,1875,11,1
11.087,0.711,Acuña,1875,12,1
10.787,0.683,Acuña,1876,1,1
12.312,1.008,Acuña,1876,2,1
14.517,2.22,Acuña,1876,3,1
20.579,1.427,Acuña,1876,4,1
23.998,1.538,Acuña,1876,5,1
26.857,0.706,Acuña,1876,6,1
28.624,0.559,Acuña,1876,7,1
28.845,0.784,Acuña,1876,8,1
24.918,1.146,Acuña,1876,9,1
19.386,1.034,Acuña,1876,10,1
11.973,0.908,Acuña,1876,11,1
6.074,1.254,Acuña,1876,12,1
7.48,1.505,Acuña,1877,1,1
10.217,1.827,Acuña,1877,2,1
16.093,0.785,Acuña,1877,3,1
18.934,1.323,Acuña,1877,4,1
23.815,1.234,Acuña,1877,5,1
27.555,2.216,Acuña,1877,6,1
28.501,0.775,Acuña,1877,7,1
29.295,1.167,Acuña,1877,8,1
25.557,1.055,Acuña,1877,9,1
19.822,0.988,Acuña,1877,10,1
11.326,0.782,Acuña,1877,11,1
10.038,1.935,Acuña,1877,12,1
7.747,1.189,Acuña,1878,1,1
10.955,1.211,Acuña,1878,2,1
15.992,1.081,Acuña,1878,3,1
20.417,0.684,Acuña,1878,4,1
23.934,1.265,Acuña,1878,5,1
27.778,0.994,Acuña,1878,6,1
28.186,0.703,Acuña,1878,7,1
28.094,1.156,Acuña,1878,8,1
24.089,1.434,Acuña,1878,9,1
19.854,0.843,Acuña,1878,10,1
13.949,0.624,Acuña,1878,11,1
6.683,1.576,Acuña,1878,12,1
9.026,0.492,Acuña,1879,1,1
11.184,0.938,Acuña,1879,2,1
18.839,0.631,Acuña,1879,3,1
20.341,1.246,Acuña,1879,4,1
26.573,1.262,Acuña,1879,5,1
27.386,0.896,Acuña,1879,6,1
30.465,1.354,Acuña,1879,7,1
26.745,0.782,Acuña,1879,8,1
24.267,0.793,Acuña,1879,9,1
19.518,0.677,Acuña,1879,10,1
14.845,0.742,Acuña,1879,11,1
11.215,1.087,Acuña,1879,12,1
12.585,0.967,Acuña,1880,1,1
10.655,0.886,Acuña,1880,2,1
15.014,0.946,Acuña,1880,3,1
20.849,0.603,Acuña,1880,4,1
25.192,0.694,Acuña,1880,5,1
28.155,0.677,Acuña,1880,6,1
27.489,0.785,Acuña,1880,7,1
25.707,1.091,Acuña,1880,8,1
23.834,1.361,Acuña,1880,9,1
17.289,1.116,Acuña,1880,10,1
8.943,2.611,Acuña,1880,11,1
8.27,0.547,Acuña,1880,12,1
4.473,0.551,Acuña,1881,1,1
10.121,0.968,Acuña,1881,2,1
15.366,1.104,Acuña,1881,3,1
20.395,0.726,Acuña,1881,4,1
23.593,0.776,Acuña,1881,5,1
28.906,0.943,Acuña,1881,6,1
29.422,0.706,Acuña,1881,7,1
28.722,0.806,Acuña,1881,8,1
25.559,0.666,Acuña,1881,9,1
20.634,0.706,Acuña,1881,10,1
11.904,0.683,Acuña,1881,11,1
9.98,0.719,Acuña,1881,12,1
9.46,0.63,Acuña,1882,1,1
12.982,0.996,Acuña,1882,2,1
16.235,0.855,Acuña,1882,3,1
20.212,0.699,Acuña,1882,4,1
22.797,0.866,Acuña,1882,5,1
27.357,0.832,Acuña,1882,6,1
28.204,0.766,Acuña,1882,7,1
25.753,1.051,Acuña,1882,8,1
23.246,0.885,Acuña,1882,9,1
19.813,0.837,Acuña,1882,10,1
13.274,1.185,Acuña,1882,11,1
8.133,0.716,Acuña,1882,12,1
6.511,0.5,Acuña,1883,1,1
9.509,0.642,Acuña,1883,2,1
15.018,0.867,Acuña,1883,3,1
19.667,1.651,Acuña,1883,4,1
24.358,1.708,Acuña,1883,5,1
27.946,0.94,Acuña,1883,6,1
28.343,1.441,Acuña,1883,7,1
28.209,0.799,Acuña,1883,8,1
24.468,1.36,Acuña,1883,9,1
20.043,0.573,Acuña,1883,10,1
13.562,0.855,Acuña,1883,11,1
10.361,0.722,Acuña,1883,12,1
5.84,0.918,Acuña,1884,1,1
11.98,0.922,Acuña,1884,2,1
16.138,0.745,Acuña,1884,3,1
18.464,1.47,Acuña,1884,4,1
22.784,1.136,Acuña,1884,5,1
27.09,1.099,Acuña,1884,6,1
30.199,0.945,Acuña,1884,7,1
28.216,1.156,Acuña,1884,8,1
26.308,1.136,Acuña,1884,9,1
19.88,0.83,Acuña,1884,10,1
13.011,0.29,Acuña,1884,11,1
8.758,1.227,Acuña,1884,12,1
7.32,1.338,Acuña,1885,1,1
10.51,1.207,Acuña,1885,2,1
14.808,1.304,Acuña,1885,3,1
20.638,1.035,Acuña,1885,4,1
22.816,1.08,Acuña,1885,5,1
27.602,0.685,Acuña,1885,6,1
28.224,1.061,Acuña,1885,7,1
28.221,1.138,Acuña,1885,8,1
24.775,0.592,Acuña,1885,9,1
18.22,0.923,Acuña,1885,10,1
14.179,0.814,Acuña,1885,11,1
9.936,1.47,Acuña,1885,12,1
5.589,1.207,Acuña,1886,1,1
11.131,0.69,Acuña,1886,2,1
14.683,0.737,Acuña,1886,3,1
19.573,0.883,Acuña,1886,4,1
26.073,1.155,Acuña,1886,5,1
27.48,1.139,Acuña,1886,6,1
29.51,1.129,Acuña,1886,7,1
28.96,0.956,Acuña,1886,8,1
24.819,0.506,Acuña,1886,9,1
19.396,0.956,Acuña,1886,10,1
12.152,0.685,Acuña,1886,11,1
8.888,1.193,Acuña,1886,12,1
8.579,1.341,Acuña,1887,1,1
12.12,1.036,Acuña,1887,2,1
16.999,0.67,Acuña,1887,3,1
20.104,0.604,Acuña,1887,4,1
24.078,0.601,Acuña,1887,5,1
27.217,0.587,Acuña,1887,6,1
28.654,0.948,Acuña,1887,7,1
28.4,0.661,Acuña,1887,8,1
25.082,0.622,Acuña,1887,9,1
18.169,0.428,Acuña,1887,10,1
13.245,0.796,Acuña,1887,11,1
6.406,0.761,Acuña,1887,12,1
6.533,1.198,Acuña,1888,1,1
11.658,0.93,Acuña,1888,2,1
13.536,0.707,Acuña,1888,3,1
21.057,0.842,Acuña,1888,4,1
23.32,0.566,Acuña,1888,5,1
27.157,0.644,Acuña,1888,6,1
28.476,0.673,Acuña,1888,7,1
27.83,0.609,Acuña,1888,8,1
24.032,0.808,Acuña,1888,9,1
19.891,0.773,Acuña,1888,10,1
11.622,0.803,Acuña,1888,11,1
10.062,0.639,Acuña,1888,12,1
8.086,0.899,Acuña,1889,1,1
10.415,0.692,Acuña,1889,2,1
14.057,0.423,Acuña,1889,3,1
20.198,1.472,Acuña,1889,4,1
23.616,0.789,Acuña,1889,5,1
26.622,0.519,Acuña,1889,6,1
27.745,0.565,Acuña,1889,7,1
27.739,0.506,Acuña,1889,8,1
22.762,0.476,Acuña,1889,9,1
19.036,0.755,Acuña,1889,10,1
11.019,1.137,Acuña,1889,11,1
14.621,1.274,Acuña,1889,12,1
11.504,0.862,Acuña,1890,1,1
13.686,2.039,Acuña,1890,2,1
16.352,1.191,Acuña,1890,3,1
19.71,0.905,Acuña,1890,4,1
23.983,0.942,Acuña,1890,5,1
25.783,1.19,Acuña,1890,6,1
28.403,0.496,Acuña,1890,7,1
27.882,0.505,Acuña,1890,8,1
24.112,0.412,Acuña,1890,9,1
19.478,0.363,Acuña,1890,10,1
13.69,1.235,Acuña,1890,11,1
10.974,0.903,Acuña,1890,12,1
7.692,0.959,Acuña,1891,1,1
11.876,0.744,Acuña,1891,2,1
13.177,0.481,Acuña,1891,3,1
18.541,0.954,Acuña,1891,4,1
22.439,0.464,Acuña,1891,5,1
26.878,0.592,Acuña,1891,6,1
29.164,0.476,Acuña,1891,7,1
27.588,0.81,Acuña,1891,8,1
25.243,0.584,Acuña,1891,9,1
18.563,1.153,Acuña,1891,10,1
13.575,0.687,Acuña,1891,11,1
8.627,1.253,Acuña,1891,12,1
6.141,0.712,Acuña,1892,1,1
13.191,0.249,Acuña,1892,2,1
13.296,1.095,Acuña,1892,3,1
21.228,0.533,Acuña,1892,4,1
24.964,1.059,Acuña,1892,5,1
27.598,0.43,Acuña,1892,6,1
28.838,0.491,Acuña,1892,7,1
26.517,0.851,Acuña,1892,8,1
24.53,0.824,Acuña,1892,9,1
19.971,1.181,Acuña,1892,10,1
13.211,1.241,Acuña,1892,11,1
8.285,0.801,Acuña,1892,12,1
8.229,1.069,Acuña,1893,1,1
10.313,0.47,Acuña,1893,2,1
14.763,0.706,Acuña,1893,3,1
22.236,0.717,Acuña,1893,4,1
23.923,0.452,Acuña,1893,5,1
27.49,0.5,Acuña,1893,6,1
28.992,0.673,Acuña,1893,7,1
27.864,0.598,Acuña,1893,8,1
26.249,0.456,Acuña,1893,9,1
18.929,0.474,Acuña,1893,10,1
11.949,0.521,Acuña,1893,11,1
11.038,0.731,Acuña,1893,12,1
8.593,0.627,Acuña,1894,1,1
8.185,0.729,Acuña,1894,2,1
15.731,0.681,Acuña,1894,3,1
21.726,0.395,Acuña,1894,4,1
24.508,0.581,Acuña,1894,5,1
26.837,0.224,Acuña,1894,6,1
28.384,0.504,Acuña,1894,7,1
26.658,0.683,Acuña,1894,8,1
24.864,0.285,Acuña,1894,9,1
21.026,0.275,Acuña,1894,10,1
14.524,0.443,Acuña,1894,11,1
10.771,0.776,Acuña,1894,12,1
9.388,0.777,Acuña,1895,1,1
5.868,0.669,Acuña,1895,2,1
15.725,0.657,Acuña,1895,3,1
20.048,0.553,Acuña,1895,4,1
22.808,0.374,Acuña,1895,5,1
26.362,0.466,Acuña,1895,6,1
28.475,0.836,Acuña,1895,7,1
28.438,0.383,Acuña,1895,8,1
26.055,0.355,Acuña,1895,9,1
17.834,0.159,Acuña,1895,10,1
11.63,0.446,Acuña,1895,11,1
8.849,0.738,Acuña,1895,12,1
9.852,0.833,Acuña,1896,1,1
10.996,0.503,Acuña,1896,2,1
15.259,0.72,Acuña,1896,3,1
21.009,1.148,Acuña,1896,4,1
26.086,0.648,Acuña,1896,5,1
28.99,0.453,Acuña,1896,6,1
28.317,0.486,Acuña,1896,7,1
28.746,0.663,Acuña,1896,8,1
25.041,0.527,Acuña,1896,9,1
18.729,1.642,Acuña,1896,10,1
14.772,1.137,Acuña,1896,11,1
9.992,1.217,Acuña,1896,12,1
6.851,1.295,Acuña,1897,1,1
13.164,1.065,Acuña,1897,2,1
17.85,1.202,Acuña,1897,3,1
20.044,0.852,Acuña,1897,4,1
23.231,0.307,Acuña,1897,5,1
26.855,0.413,Acuña,1897,6,1
29.131,0.544,Acuña,1897,7,1
26.891,0.638,Acuña,1897,8,1
24.2,1.499,Acuña,1897,9,1
20.487,0.95,Acuña,1897,10,1
14.664,0.891,Acuña,1897,11,1
7.545,0.365,Acuña,1897,12,1
9.473,0.596,Acuña,1898,1,1
12.77,1.23,Acuña,1898,2,1
15.991,0.66,Acuña,1898,3,1
20.037,0.753,Acuña,1898,4,1
24.502,1.063,Acuña,1898,5,1
26.074,0.611,Acuña,1898,6,1
27.689,0.689,Acuña,1898,7,1
27.889,0.581,Acuña,1898,8,1
25.258,0.545,Acuña,1898,9,1
19.219,0.613,Acuña,1898,10,1
12.286,0.608,Acuña,1898,11,1
5.956,0.683,Acuña,1898,12,1
7.83,0.805,Acuña,1899,1,1
6.356,0.835,Acuña,1899,2,1
16.854,0.84,Acuña,1899,3,1
19.606,0.506,Acuña,1899,4,1
25.383,0.746,Acuña,1899,5,1
25.96,0.567,Acuña,1899,6,1
28.178,0.473,Acuña,1899,7,1
29.488,0.685,Acuña,1899,8,1
25.312,0.455,Acuña,1899,9,1
20.443,0.516,Acuña,1899,10,1
13.918,0.499,Acuña,1899,11,1
8.188,0.528,Acuña,1899,12,1
9.439,0.324,Acuña,1900,1,1
9.864,0.586,Acuña,1900,2,1
14.962,0.505,Acuña,1900,3,1
18.334,0.267,Acuña,1900,4,1
23.286,0.417,Acuña,1900,5,1
27.88,0.625,Acuña,1900,6,1
27.637,0.704,Acuña,1900,7,1
27.602,0.512,Acuña,1900,8,1
26.75,0.694,Acuña,1900,9,1
20.497,0.628,Acuña,1900,10,1
13.783,0.396,Acuña,1900,11,1
8.498,0.864,Acuña,1900,12,1
10.077,0.773,Acuña,1901,1,1
9.538,0.595,Acuña,1901,2,1
14.422,1.043,Acuña,1901,3,1
18.268,0.62,Acuña,1901,4,1
23.353,0.466,Acuña,1901,5,1
27.852,0.822,Acuña,1901,6,1
29.158,0.518,Acuña,1901,7,1
29.552,0.481,Acuña,1901,8,1
25.765,0.432,Acuña,1901,9,1
21.056,0.376,Acuña,1901,10,1
14.914,0.597,Acuña,1901,11,1
8.101,1.453,Acuña,1901,12,1
8.426,1.143,Acuña,1902,1,1
9.776,1.643,Acuña,1902,2,1
16.324,0.398,Acuña,1902,3,1
21.778,0.799,Acuña,1902,4,1
25.164,0.737,Acuña,1902,5,1
28.707,0.909,Acuña,1902,6,1
28.114,0.553,Acuña,1902,7,1
29.129,0.869,Acuña,1902,8,1
24.762,0.529,Acuña,1902,9,1
20.277,0.582,Acuña,1902,10,1
15.66,0.735,Acuña,1902,11,1
9.099,0.671,Acuña,1902,12,1
8.129,0.909,Acuña,1903,1,1
8.163,0.714,Acuña,1903,2,1
13.247,0.907,Acuña,1903,3,1
18.858,0.803,Acuña,1903,4,1
22.452,1.219,Acuña,1903,5,1
23.971,0.456,Acuña,1903,6,1
28.009,1.067,Acuña,1903,7,1
28.068,1.468,Acuña,1903,8,1
23.888,0.781,Acuña,1903,9,1
18.082,0.536,Acuña,1903,10,1
13.195,0.726,Acuña,1903,11,1
9.639,0.908,Acuña,1903,12,1
8.511,1.019,Acuña,1904,1,1
13.726,0.497,Acuña,1904,2,1
19.296,0.287,Acuña,1904,3,1
20.62,0.322,Acuña,1904,4,1
23.365,0.431,Acuña,1904,5,1
26.308,0.526,Acuña,1904,6,1
27.501,0.458,Acuña,1904,7,1
27.671,0.664,Acuña,1904,8,1
24.592,0.308,Acuña,1904,9,1
19.219,0.566,Acuña,1904,10,1
13.061,0.671,Acuña,1904,11,1
9.075,0.794,Acuña,1904,12,1
8.082,0.755,Acuña,1905,1,1
6.278,1.11,Acuña,1905,2,1
16.133,0.656,Acuña,1905,3,1
18.044,0.761,Acuña,1905,4,1
24.082,0.562,Acuña,1905,5,1
26.477,0.459,Acuña,1905,6,1
28.021,0.393,Acuña,1905,7,1
29.139,0.734,Acuña,1905,8,1
26.131,0.457,Acuña,1905,9,1
19.1,0.995,Acuña,1905,10,1
14.775,0.626,Acuña,1905,11,1
6.409,0.811,Acuña,1905,12,1
8.98,0.738,Acuña,1906,1,1
10.178,0.674,Acuña,1906,2,1
14.412,0.369,Acuña,1906,3,1
19.853,0.39,Acuña,1906,4,1
24.087,0.863,Acuña,1906,5,1
28.358,1.027,Acuña,1906,6,1
26.551,0.381,Acuña,1906,7,1
26.575,0.544,Acuña,1906,8,1
24.563,0.303,Acuña,1906,9,1
16.951,1.018,Acuña,1906,10,1
13.569,0.489,Acuña,1906,11,1
12.147,1.091,Acuña,1906,12,1
13.171,0.854,Acuña,1907,1,1
13.062,0.77,Acuña,1907,2,1
20.056,0.479,Acuña,1907,3,1
19.849,0.335,Acuña,1907,4,1
22.254,0.667,Acuña,1907,5,1
27.693,0.588,Acuña,1907,6,1
27.919,0.696,Acuña,1907,7,1
29.103,0.691,Acuña,1907,8,1
26.154,0.598,Acuña,1907,9,1
20.096,0.633,Acuña,1907,10,1
11.302,0.209,Acuña,1907,11,1
10.063,0.339,Acuña,1907,12,1
9.829,0.4,Acuña,1908,1,1
11.211,0.247,Acuña,1908,2,1
18.628,0.435,Acuña,1908,3,1
19.88,0.368,Acuña,1908,4,1
23.791,0.734,Acuña,1908,5,1
28.725,0.593,Acuña,1908,6,1
27.052,0.438,Acuña,1908,7,1
27.1,0.558,Acuña,1908,8,1
24.808,0.828,Acuña,1908,9,1
18.686,0.619,Acuña,1908,10,1
13.286,0.681,Acuña,1908,11,1
10.877,0.799,Acuña,1908,12,1
12.036,0.641,Acuña,1909,1,1
12.696,1.053,Acuña,1909,2,1
16.845,0.627,Acuña,1909,3,1
20.145,0.534,Acuña,1909,4,1
24.586,0.557,Acuña,1909,5,1
28.263,0.42,Acuña,1909,6,1
29.22,0.337,Acuña,1909,7,1
28.744,0.371,Acuña,1909,8,1
24.581,0.416,Acuña,1909,9,1
19.708,0.364,Acuña,1909,10,1
16.757,0.404,Acuña,1909,11,1
6.775,0.66,Acuña,1909,12,1
10.144,0.729,Acuña,1910,1,1
9.796,0.499,Acuña,1910,2,1
17.559,0.926,Acuña,1910,3,1
19.469,0.651,Acuña,1910,4,1
24.152,0.588,Acuña,1910,5,1
28.233,0.399,Acuña,1910,6,1
30.241,0.733,Acuña,1910,7,1
30.636,0.486,Acuña,1910,8,1
27.178,0.659,Acuña,1910,9,1
19.281,0.327,Acuña,1910,10,1
14.87,0.412,Acuña,1910,11,1
9.783,0.628,Acuña,1910,12,1
12.985,1.108,Acuña,1911,1,1
11.961,0.579,Acuña,1911,2,1
17.825,0.359,Acuña,1911,3,1
19.696,0.549,Acuña,1911,4,1
23.071,0.754,Acuña,1911,5,1
28.83,0.276,Acuña,1911,6,1
28.65,0.37,Acuña,1911,7,1
29.522,0.421,Acuña,1911,8,1
27.885,0.366,Acuña,1911,9,1
19.294,0.885,Acuña,1911,10,1
11.307,0.655,Acuña,1911,11,1
7.592,0.889,Acuña,1911,12,1
8.205,1.047,Acuña,1912,1,1
9.188,0.683,Acuña,1912,2,1
13.24,0.562,Acuña,1912,3,1
19.126,0.337,Acuña,1912,4,1
25.008,0.535,Acuña,1912,5,1
25.936,0.406,Acuña,1912,6,1
28.912,0.614,Acuña,1912,7,1
29.684,0.502,Acuña,1912,8,1
25.638,0.458,Acuña,1912,9,1
19.862,0.493,Acuña,1912,10,1
12.543,0.564,Acuña,1912,11,1
